Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	9	100	Song	DK	0	0.00000144	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	11	100	Song	ES	0	0.00000188	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	9	100	Song	PT	0	0.00000151	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	9	100	Song	TN	0	0.00000151	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	10	100	Song	RO	0	0.00000161	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	13	100	Song	MX	0	0.00000215	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	11	100	Song	MY	0	0.00000182	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	9	100	Song	VE	0	0.00000145	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	12	100	Song	DE	0	0.00000204	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	8	100	Song	CZ	0	0.00000142	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	9	100	Song	EG	0	0.00000148	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	8	100	Song	CR	0	0.00000140	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	7	100	Song	LU	0	0.00000113	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	13	100	Song	FR	0	0.00000213	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	13	100	Song	AU	0	0.00000216	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	9	100	Song	CH	0	0.00000154	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	7	100	Song	SK	0	0.00000126	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	5	100	Song	LV	0	0.00000091	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	11	100	Song	PE	0	0.00000187	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	195162896940	11	100	Song	AR	0	0.00000179	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	43	100	Song	CL	0	0.00000727	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	901	100	Song	NL	0	0.00015190	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	1622	100	Song	DE	0	0.00027333	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	35	100	Song	DO	0	0.00000590	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	17	100	Song	GP	0	0.00000279	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	423	100	Song	BE	0	0.00007134	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	32	100	Song	EC	0	0.00000534	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	41	100	Song	TR	0	0.00000695	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	1220	100	Song	GB	0	0.00020573	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	19	100	Song	HN	0	0.00000328	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	7	100	Song	UG	0	0.00000110	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	7	100	Song	FI	0	0.00000117	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	25	100	Song	NG	0	0.00000430	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	475	100	Song	MX	0	0.00008000	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	29	100	Song	GT	0	0.00000488	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	837	100	Song	MA	0	0.00014105	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	5	100	Song	MW	0	0.00000085	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	844	100	Song	ES	0	0.00014222	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	348	100	Song	BR	0	0.00005873	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	690	100	Song	ID	0	0.00011623	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	18	100	Song	SE	0	0.00000311	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	46	100	Song	CA	0	0.00000770	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	181	100	Song	CZ	0	0.00003057	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	8	100	Song	TZ	0	0.00000137	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	2600	100	Song	FR	0	0.00043821	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	29	100	Song	EG	0	0.00000487	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	2700	100	Song	US	0	0.00045512	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	463	100	Song	CO	0	0.00007799	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	8	100	Song	NA	0	0.00000132	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	27	100	Song	PR	0	0.00000451	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	918	100	Song	AU	0	0.00015470	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	700	100	Song	TN	0	0.00011805	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	29	100	Song	SN	0	0.00000488	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	11	100	Song	YT	0	0.00000189	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	28	100	Song	ZA	0	0.00000468	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	30	100	Song	NO	0	0.00000502	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	26	100	Song	RE	0	0.00000433	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	40	100	Song	PE	0	0.00000679	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	23	100	Song	CM	0	0.00000394	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	38	100	Song	NZ	0	0.00000649	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	36	100	Song	CH	0	0.00000599	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	15	100	Song	ML	0	0.00000261	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	11	100	Song	GU	0	0.00000187	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	15	100	Song	AM	0	0.00000250	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	8	100	Song	NI	0	0.00000137	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	26	100	Song	RO	0	0.00000445	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	24	100	Song	GH	0	0.00000405	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	37	100	Song	DZ	0	0.00000626	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	38721	100	Song	MY	0	0.00652697	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	23	100	Song	VN	0	0.00000386	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	5	100	Song	LS	0	0.00000086	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	12	100	Song	ZW	0	0.00000202	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	109	100	Song	UY	0	0.00001837	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	16	100	Song	GF	0	0.00000274	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	39	100	Song	JP	0	0.00000650	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	6	100	Song	MC	0	0.00000103	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	1068	100	Song	IT	0	0.00017996	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	19	100	Song	SV	0	0.00000318	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	6	100	Song	MT	0	0.00000103	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	7	100	Song	ZM	0	0.00000117	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	17	100	Song	PY	0	0.00000286	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	22	100	Song	BO	0	0.00000363	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	25	100	Song	CR	0	0.00000420	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	46	100	Song	AR	0	0.00000772	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	17	100	Song	SK	0	0.00000294	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	18	100	Song	IE	0	0.00000303	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	25	100	Song	MQ	0	0.00000419	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	9	100	Song	AL	0	0.00000148	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	8	100	Song	DK	0	0.00000141	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	16	100	Song	GE	0	0.00000266	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	9	100	Song	VE	0	0.00000159	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	7	100	Song	RW	0	0.00000120	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	30	100	Song	PT	0	0.00000512	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	6	100	Song	SZ	0	0.00000103	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	295	100	Song	LU	0	0.00004967	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	9	100	Song	PA	0	0.00000155	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	8	100	Song	CY	0	0.00000132	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Shakur (feat. Zenith)	QZFZ42008675	195162896940	1659	100	Song	KE	0	0.00027961	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	10	100	Song	CL	0	0.00000176	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	20	100	Song	CH	0	0.00000330	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	1189	100	Song	TR	0	0.00020044	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	16	100	Song	FI	0	0.00000268	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	29	100	Song	JP	0	0.00000482	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	21	100	Song	ZA	0	0.00000347	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	25	100	Song	FR	0	0.00000422	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	193	100	Song	PT	0	0.00003248	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	37	100	Song	CA	0	0.00000621	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	35	100	Song	DE	0	0.00000588	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	19	100	Song	SE	0	0.00000322	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	8	100	Song	PY	0	0.00000143	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	17	100	Song	NG	0	0.00000285	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	9	100	Song	DO	0	0.00000146	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	137	100	Song	US	0	0.00002304	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	11	100	Song	NZ	0	0.00000180	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	39	100	Song	GB	0	0.00000659	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	22	100	Song	BO	0	0.00000363	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	30	100	Song	DZ	0	0.00000514	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	24	100	Song	BR	0	0.00000397	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	9	100	Song	NO	0	0.00000159	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	23	100	Song	VN	0	0.00000386	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	20	100	Song	NL	0	0.00000344	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	23	100	Song	CO	0	0.00000388	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	6	100	Song	AM	0	0.00000099	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	34	100	Song	IT	0	0.00000580	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	10119	100	Song	MY	0	0.00170576	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	14	100	Song	LU	0	0.00000240	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	20	100	Song	TN	0	0.00000335	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	9	100	Song	GE	0	0.00000146	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	47	100	Song	ES	0	0.00000784	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	19	100	Song	CZ	0	0.00000326	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	9	100	Song	UG	0	0.00000143	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	8	100	Song	ML	0	0.00000139	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	29	100	Song	RO	0	0.00000497	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	23	100	Song	PE	0	0.00000390	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	21	100	Song	MA	0	0.00000349	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	26	100	Song	MX	0	0.00000436	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	9	100	Song	PR	0	0.00000145	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	15	100	Song	CY	0	0.00000250	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	18	100	Song	SK	0	0.00000311	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	10	100	Song	BE	0	0.00000168	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	8	100	Song	CR	0	0.00000140	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	607	100	Song	ID	0	0.00010231	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	29	100	Song	EG	0	0.00000487	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	22	100	Song	EC	0	0.00000374	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	10	100	Song	HN	0	0.00000174	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	9	100	Song	IE	0	0.00000159	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	10	100	Song	DK	0	0.00000164	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	25	100	Song	AU	0	0.00000418	0.00000000
2022-05-27	2022-05-27	2020-04	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	195162896940	153	100	Song	AR	0	0.00002579	0.00000000
2022-05-27	2022-05-27	2020-03	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	35	100	Song	US	0	0.00000832	0.00000000
2022-05-27	2022-05-27	2020-03	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	168	100	Song	GB	0	0.00004030	0.00000000
2022-05-27	2022-05-27	2020-03	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	23	100	Song	AR	0	0.00000550	0.00000000
2022-05-27	2022-05-27	2020-03	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	21	100	Song	PE	0	0.00000512	0.00000000
2022-05-27	2022-05-27	2020-03	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	12	100	Song	FR	0	0.00000294	0.00000000
2022-05-27	2022-05-27	2020-03	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	9	100	Song	NZ	0	0.00000223	0.00000000
2022-05-27	2022-05-27	2020-03	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	25	100	Song	BR	0	0.00000592	0.00000000
2022-05-27	2022-05-27	2020-03	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	5	100	Song	IS	0	0.00000109	0.00000000
2022-05-27	2022-05-27	2020-03	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	11	100	Song	SV	0	0.00000258	0.00000000
2022-05-27	2022-05-27	2020-03	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	9	100	Song	RE	0	0.00000210	0.00000000
2022-05-27	2022-05-27	2020-03	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	22	100	Song	MY	0	0.00000532	0.00000000
2022-05-27	2022-05-27	2020-03	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	10	100	Song	CH	0	0.00000234	0.00000000
2022-05-27	2022-05-27	2020-03	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	9	100	Song	AL	0	0.00000215	0.00000000
